Run,PacketLoss,EnergyConsumption
0,0.07210933333333334,149.02222669230775
1,0.08553079487179485,149.33300315384616
2,0.07272115384615385,138.70056971794867
3,0.0824511282051282,133.0891265128205
4,0.07019489743589744,133.70711174358973
5,0.1162640256410256,123.57840889743592
6,0.06608861538461538,124.9479113076923
7,0.06116779487179487,122.498322974359
8,0.08058810256410257,121.27385710256408
9,0.0792290512820513,121.54331884615388
10,0.08117415384615384,124.34676697435897
11,0.11124692307692308,115.77157141025644
12,0.08173930769230772,117.73787784615386
13,0.09269166666666664,115.72948648717949
14,0.08067158974358973,113.76656328205125
15,0.07637215384615385,114.37978356410258
16,0.07002835897435898,114.90170092307693
17,0.07662641025641027,110.53152482051279
18,0.09620541025641023,111.56988510256409
19,0.05817646153846153,111.04445261538464
20,0.07095776923076921,113.08624907692308
21,0.09738479487179486,110.45886615384613
22,0.08152869230769229,115.69144417948716
23,0.10479128205128205,111.50259007692307
24,0.10375661538461542,111.07881392307692
25,0.10487933333333331,109.6189944358974
26,0.10264164102564105,111.15078794871796
27,0.11406589743589744,109.61709723076922
28,0.07034297435897435,112.04118151282054
29,0.07381417948717947,110.5504151794872
30,0.091188641025641,110.9258777692308
31,0.08424982051282053,109.8433156923077
32,0.09134717948717949,111.29463582051282
33,0.08641989743589742,109.51437782051279
34,0.06983079487179489,111.71895871794871
35,0.10408707692307696,108.9585345897436
36,0.09783851282051283,110.73090302564103
37,0.10497348717948715,109.118986
38,0.06896707692307692,112.61601138461538
39,0.07507784615384616,110.68259048717948
40,0.08755735897435898,111.17388310256413
41,0.12167935897435897,108.54702251282052
42,0.10466571794871797,110.48100933333335
43,0.08654897435897436,110.19897664102567
44,0.05998141025641025,112.50047435897436
45,0.07697161538461539,110.27426592307692
46,0.07806110256410258,111.61708569230767
47,0.11294379487179487,108.9223601282051
48,0.10280771794871793,110.57535520512819
49,0.07221705128205128,110.77242610256407
50,0.08739,111.01234043589746
51,0.09832858974358971,109.44745905128205
52,0.07900876923076924,111.48537787179488
53,0.10224341025641025,108.71451364102566
54,0.07371251282051283,111.4620487179487
55,0.09194623076923078,109.59839707692306
56,0.08523146153846153,111.63231343589744
57,0.09513569230769231,109.39906015384615
58,0.10074084615384618,110.40069010256414
59,0.08059028205128205,109.91928056410256
60,0.07324402564102564,111.74070658974361
61,0.07603169230769233,110.33619228205124
62,0.11087617948717948,109.48591048717947
63,0.1260029487179487,107.74755451282053
64,0.04594320512820512,112.81432084615386
65,0.10063664102564102,109.48448687179487
66,0.06446335897435897,112.22358589743588
67,0.1096563076923077,108.61426825641026
68,0.07233341025641025,111.64785002564102
69,0.06639030769230769,111.01444387179487
70,0.10552910256410254,110.12702605128204
71,0.11451600000000002,108.52819887179491
72,0.06275664102564103,112.25827546153846
73,0.08292584615384613,110.3145035128205
74,0.07177602564102564,111.84081015384615
75,0.07281561538461538,110.79431979487178
76,0.08910582051282055,111.25040756410256
77,0.10638110256410255,108.95156287179488
78,0.09198138461538463,110.8363524871795
79,0.11133687179487178,108.94315689743591
80,0.07006082051282056,112.05929374358976
81,0.07847612820512818,110.26473171794868
82,0.10846800000000001,111.22059794871798
83,0.07090853846153847,111.01595384615383
84,0.10285289743589744,110.41473307692307
85,0.08602033333333334,110.89955684615383
86,0.09669799999999999,110.50230171794868
87,0.0687484871794872,112.71864297435896
88,0.08455971794871796,114.60516197435896
89,0.0966016666666667,112.40551341025639
90,0.10898584615384617,112.08640251282053
91,0.0938241282051282,110.1055896923077
92,0.07401566666666667,112.4579117948718
93,0.1027588205128205,111.20939923076926
94,0.08225887179487179,113.34510676923074
