Run,PacketLoss,EnergyConsumption
0,0.0029775,150.21709375
1,0.04048325,149.70213225
2,0.019646,140.08935275000002
3,0.025521,135.12325325
4,0.02842025,131.48517800000002
5,0.10438275,121.346259
6,0.09183324999999999,119.07562374999999
7,0.02897525,119.81787574999998
8,0.06315525,114.673835
9,0.041343250000000005,118.65314875
10,0.10950575,112.24552575000001
11,0.0907515,108.010313
12,0.052324,107.72331925
13,0.119864,102.56357224999999
14,0.02875525,101.43673875
15,0.0805115,102.24955575
16,0.0960385,96.668106
17,0.04533975,97.33719975
18,0.07300525000000001,97.90870175
19,0.0502015,97.57618224999999
20,0.14954275,94.43345300000001
21,0.05719425,97.27523225
22,0.0762555,100.475976
23,0.020691499999999998,103.398945
24,0.05372275,97.39256675
25,0.02775925,97.37901825
26,0.27165999999999996,87.8397495
27,0.10953225,95.27477024999999
28,0.09174875,95.95259199999998
29,0.11020949999999999,95.62513775
30,0.108094,95.212846
31,0.15418125,93.1983435
32,0.1347505,94.29549200000001
33,0.08481775,96.1378865
34,0.09754349999999999,95.31857174999999
35,0.0577725,97.24579
36,0.04135,96.99757224999999
37,0.0465055,98.26756675
38,0.12622575,95.52168475
39,0.123387,96.00164749999999
40,0.12611325,95.15967925000001
41,0.07768875,95.8776115
42,0.115054,96.0686955
43,0.05031624999999999,97.68968075000001
44,0.0165445,98.91151675
45,0.18297950000000002,92.3358205
46,0.10196675,95.61402075
47,0.11699425000000001,94.4156925
48,0.0948015,96.75462350000001
49,0.08662925,96.52409449999999
50,0.1031175,94.58735175
51,0.086311,96.72408125
52,0.020698750000000002,99.28372725
53,0.04907375,97.30778624999999
54,0.040322500000000004,98.68346299999999
55,0.11141999999999999,96.22447625
56,0.09548899999999999,96.00833475
57,0.0211615,97.6910125
58,0.04056225,98.2387035
59,0.08150700000000001,96.5020635
60,0.09419125,95.84443425
61,0.11776524999999999,95.822215
62,0.057518,96.79744050000001
63,0.11893725,94.31567
64,0.19750475,92.0300355
65,0.058743250000000004,97.08712975
66,0.01236575,99.5167605
67,0.08910124999999999,97.2713815
68,0.137504,93.3877925
69,0.010215,99.5906555
70,0.073656,97.03105250000002
71,0.04771875,97.24777300000001
72,0.02174525,98.3468035
73,0.05489125,97.33550600000001
74,0.08685425000000001,96.59940825
75,0.040977,98.13115450000001
76,0.11200349999999999,95.96975900000001
77,0.10100525,95.3933205
78,0.10689175000000001,94.929541
79,0.034172,98.25685525
80,0.0820215,95.7045625
81,0.06713474999999999,96.2824635
82,0.076437,98.71921599999999
83,0.07813824999999999,96.84295
84,0.04870025,97.15621875000001
85,0.07597699999999999,96.61902175
86,0.06778275,97.4388575
87,0.0144285,100.90573975000001
88,0.06627475,101.51503600000001
89,0.0124385,99.33184250000001
90,0.07250075,98.11187275
91,0.21151725,90.72632899999999
92,0.072633,98.07691600000001
93,0.06456225000000002,98.89216375000001
94,0.16569175,95.91217675
