Run,PacketLoss,EnergyConsumption
0,0.219499,143.22747033333334
1,0.007192666666666667,150.540221
2,0.01607566666666667,142.13472033333332
3,0.012602999999999998,132.36669433333333
4,0.05607799999999999,128.50794699999997
5,0.05663066666666667,121.503993
6,0.05087666666666666,120.41533966666668
7,0.06681066666666667,113.91758499999999
8,0.10509166666666665,108.94182966666666
9,0.12047833333333331,104.39889699999999
10,0.039787333333333334,117.23227533333333
11,0.04018666666666667,105.58151199999999
12,0.02970233333333333,105.810818
13,0.052382000000000005,103.265495
14,0.019803,102.519784
15,0.026089,100.97097833333333
16,0.015434999999999999,101.90455933333334
17,0.005470666666666666,98.06098033333335
18,0.09028600000000002,91.56134833333333
19,0.06279133333333332,95.52132833333333
20,0.020704333333333335,101.473416
21,0.03578033333333334,97.12685800000001
22,0.04389033333333333,102.80507766666666
23,0.029978666666666667,99.51419366666666
24,0.023091,98.52744166666666
25,0.03414166666666667,97.009495
26,0.06585233333333333,95.34465499999999
27,0.052956,95.59001699999999
28,0.024731,98.94233433333333
29,0.052096333333333335,95.543947
30,0.022974333333333333,99.00098733333334
31,0.022222333333333334,98.72376133333334
32,0.019822333333333334,98.46346166666667
33,0.09928300000000001,92.33680433333335
34,0.07789866666666667,94.23641033333332
35,0.04662233333333333,96.98596833333335
36,0.020406,97.84447233333333
37,0.041577,96.67338466666668
38,0.04022333333333333,100.33479133333333
39,0.03409666666666667,97.03890799999999
40,0.021971333333333332,97.77244466666667
41,0.05091166666666666,95.089895
42,0.030669666666666668,97.86027866666666
43,0.015412,99.39551833333333
44,0.05248533333333333,95.76197966666666
45,0.020095,98.87185066666666
46,0.048469000000000005,95.89460966666667
47,0.03783333333333334,96.57221433333332
48,0.05808033333333334,94.46239333333331
49,0.06176966666666667,95.18822899999999
50,0.02520666666666667,98.20993733333334
51,0.015217333333333333,98.48025366666667
52,0.12408066666666666,87.77960533333334
53,0.11819399999999998,92.01453333333332
54,0.06791733333333333,94.63084466666668
55,0.07295366666666667,92.00399533333332
56,0.08157633333333335,94.01635066666667
57,0.06654233333333333,94.79115033333333
58,0.043781999999999995,96.74753566666668
59,0.101951,90.58650466666666
60,0.09434333333333333,93.57683100000001
61,0.026371333333333333,98.51414433333333
62,0.030298333333333333,97.32794533333333
63,0.057347666666666665,95.47076166666666
64,0.022362333333333335,98.74049466666668
65,0.016845666666666665,98.88730966666667
66,0.021107,98.08130266666666
67,0.014392,99.33744433333334
68,0.009700666666666668,99.85383566666667
69,0.010507666666666665,98.857048
70,0.054223,95.54224866666668
71,0.07045766666666667,94.87931266666668
72,0.021552,98.550544
73,0.023329000000000003,97.804598
74,0.054192333333333335,94.76677433333333
75,0.018638000000000002,99.21286266666668
76,0.0076686666666666665,97.98482233333333
77,0.035215,96.81728566666668
78,0.03146433333333334,97.224092
79,0.016257333333333332,98.64279833333335
80,0.007885333333333333,99.81079666666666
81,0.03333333333333333,96.79381699999999
82,0.10754233333333334,93.238038
83,0.059057666666666675,95.59526666666666
84,0.028701333333333332,97.92387233333334
85,0.020621,98.12631
86,0.13778233333333334,87.16148366666665
87,0.08572133333333333,96.38303566666667
88,0.11063166666666667,92.06614066666667
89,0.04151033333333334,100.42891866666666
90,0.06460866666666666,95.25931033333332
91,0.025642666666666664,98.03718299999998
92,0.038351,96.90981
93,0.03702266666666667,97.80376766666666
94,0.07849466666666667,95.94301366666667
