Run,PacketLoss,EnergyConsumption
0,0.43909224999999996,303.76785575
1,0.03687275,469.60307
2,0.0335745,462.875962
3,0.048376749999999996,449.37916249999995
4,0.03021075,452.78534125
5,0.05478025,430.18089150000003
6,0.09517049999999999,405.113342
7,0.034603499999999995,427.92051449999997
8,0.1441065,375.23800824999995
9,0.12279125000000002,385.98577224999997
10,0.0243485,420.11787625
11,0.124454,367.836082
12,0.07907575,384.820215
13,0.028872250000000002,398.97771124999997
14,0.150261,347.742849
15,0.06765625,376.27012675000003
16,0.10068375,361.77612
17,0.16202650000000002,338.34670074999997
18,0.11708325,355.066951
19,0.07616300000000001,371.032226
20,0.11924125,356.19523449999997
21,0.08787524999999999,365.22493725
22,0.05109775,383.85823374999995
23,0.07522925,375.248016
24,0.093085,365.04913825
25,0.04545949999999999,385.88470674999996
26,0.20989775,323.347733
27,0.13674950000000002,350.64840875
28,0.09414775,364.34594175
29,0.026110500000000002,390.4858945
30,0.1031275,362.49017225
31,0.03234875,390.99036325
32,0.144002,345.06116825000004
33,0.10601725000000001,361.21448949999996
34,0.059432,376.66528025
35,0.23968825,313.27788350000003
36,0.156251,338.73558825
37,0.17341925,332.7549295
38,0.214822,321.16810024999995
39,0.11733575,353.9071115
40,0.024582,389.81565824999996
41,0.071932,371.40675225
42,0.18891550000000001,327.174334
43,0.07207225,372.6542975
44,0.154307,341.563237
45,0.042473250000000004,383.99677475
46,0.098507,361.67776200000003
47,0.04839,383.72468725
48,0.10883325,358.652223
49,0.051946,378.4558975
50,0.100748,362.3027495
51,0.05042925000000001,380.1814355
52,0.16227350000000001,338.94419975
53,0.16329025,342.66060300000004
54,0.0915265,364.397864
55,0.053372,377.84176575
56,0.0953365,363.9313625
57,0.074813,377.87277100000006
58,0.04011025,386.047681
59,0.09106525000000001,365.75709600000005
60,0.1012095,365.0166855
61,0.06801975,374.15238800000003
62,0.148067,349.51259725
63,0.0543815,386.84723725000003
64,0.0736055,372.42207375000004
65,0.0200765,391.7001025
66,0.03393275,385.06478374999995
67,0.0174905,392.06035600000007
68,0.03070125,384.2440365
69,0.0506955,379.5286405
70,0.048551000000000004,385.23619699999995
71,0.037836,390.17640325
72,0.012424000000000001,396.1968955
73,0.0784945,371.0595835
74,0.10484425,357.85243599999995
75,0.23575275,313.48095350000006
76,0.0895805,365.82075925
77,0.10537625,359.91852600000004
78,0.15701275,339.84401125
79,0.12540325,350.61903875
80,0.112608,358.54492
81,0.06131675,376.60098224999996
82,0.0599355,378.11793425
83,0.06293825,376.44983349999995
84,0.18601850000000003,332.31279025000003
85,0.077686,370.3249925
86,0.11356075,357.85165374999997
87,0.10450925,363.35415675
88,0.123676,357.02009275
89,0.14097125,345.67089925
90,0.12834875,356.76665
91,0.06579299999999999,373.66900975
92,0.02391275,393.73185875
93,0.148121,344.40238024999996
94,0.0627075,380.74861025
